title,lng,lat
Mosaik Kunst,9.955603,53.456035
塔吉特坐姿公仔兔,120.59758,23.722383
Big Rock,-123.218229,45.198134
George VI Post Box,-0.652859,52.900626
Jasmin des îles,0.612078,44.204213
Menlove Gardens (South Entrance),-2.905894,53.388671
多井畑東公園,135.098533,34.664914
ほこら,140.633057,36.519339
Aikavaellus - Pimeä Aika,22.440707,60.416263
Mary Queen Catholic Church,16.920579,52.393421
Lekstugan,17.89584,59.215643
記念碑,135.184234,34.961388
달밤,127.377579,36.306975
海草,119.57826,23.574011
La Dolce Piazza Fountain,-121.844253,39.774226
Ocean View Park,-122.013641,36.969941
City emerging from a flower.,-117.721818,33.683094
三日月 すき家の時計台,130.231198,33.262397
Ebright Park Picnic Shelter,-122.060235,47.597908
Monument Spoorwegfort Duffel,4.490666,51.075829
Pizza L'Assomption,-73.432282,45.852933
天満神社,135.757825,34.481895
Nikolai Sittkoff,19.942243,60.098997
Uudenmaanpuisto,23.831162,61.494645
大林寺,133.941507,34.677588
Estación De Autobús Isla Cristina,-7.324047,37.203512
ジャイアンレリーフ,139.566193,35.61452
イーストコート小公園,130.339865,33.592867
Plan De La Voie Verte,3.895187,45.050757
Clocktower At IUS,-85.820019,38.344523
ヴィラルピシア　ラクダ像,140.703563,42.849811
Kinsmen Park Playground,-80.956588,44.578618
Deutsche Einheit Stein,9.888173,53.647828
Blumen Trafo,12.142403,54.124376
송정그린빌아파트 놀이터,127.201186,37.005146
여울공원,126.604733,36.345139
Quảng trường đỏ,105.814398,21.031035
Mini legepladsen ved de røde huse,12.473792,55.702937
くじらの噴水,139.397398,35.433239
デスパンダ&コアラ,139.516696,35.519979
武里団地案内図（三街区3-6）,139.772724,35.939955
Praça Dr. Canuto,-45.448992,-19.155932
楠,136.635413,36.544412
Turbina Pelton en Facultad de Ingeniería Mecánica,-77.080829,-12.072031
Motif and Frieze,103.888732,1.316131
Central Park Entrance,0.222808,51.437944
Community Pool,-121.353664,38.629988
Giles Blvd Post Office - Rexall,-83.031122,42.304924
玉川台広場(Tamagawadai Park),139.637684,35.624272
中山八幡神社,135.767783,34.713128
牡丹花變電箱,121.463643,25.082113
赤い鳥,135.188369,34.218515
南無阿弥陀仏の石碑,141.172846,39.627449
本願寺岐阜別院 鐘楼,136.75582,35.427301
救世軍墓所,139.512858,35.680637
Parc Plaça Sardana,2.057827,41.369774
Metal Back,-111.947611,33.450789
いななき橋,139.864763,36.535512
西田高木公園,139.460133,35.519765
Pavillon Ost,13.284966,52.660326
Wandbild Lützenkirchen,7.051967,51.064507
Off the Wall Trampoline Mural,-80.191602,26.245729
パラレルハンガー,139.817763,35.674287
DRC,9.734684,52.345255
多摩平第9公園,139.374367,35.665703
"King George VI Postbox, Devon Road",-2.10212,51.901682
町を緑にの碑,135.530498,34.692748
Contemplation Utility Box Art,-122.350118,47.493783
Rochdale Park Info Sign,-104.678041,50.498025
Colorado Stone,-98.211817,26.256981
Kapliczka na Wolumenie,20.939032,52.284761
お地蔵さん,134.317672,34.101239
Woodbridge Road George V Postbox,-0.576106,51.24256
The Old Fountain,-117.331041,33.88691
Don College,146.334398,-41.168822
Birmingham Theater,-83.213115,42.545707
やまざきばし,139.68875,35.752628
Stèle Roger Vincent,-0.652754,44.807415
사자상,127.06691,35.9111
康樂里佈告欄,120.948015,24.833255
萬聖宮,120.867555,24.424059
Mamá María,-0.910426,41.653507
Gymnase Leo Lagrange Port Sud,1.484837,43.54116
HUG - Hørmested Stadion,10.232194,57.457226
Evangelical Lutheran Church of Our Redeemer,-76.979716,38.943854
폴짝이,126.985176,37.013778
"宮渕本村　白板1,2丁目地図",137.958386,36.236917
ハーモニー,139.175167,35.271913
Saint Mary's Main Fountain,-77.511438,37.584046
Infotafel Weißenburg grüßt seine Gäste,10.969161,49.04636
抬花轿,113.359257,22.934523
Vietnam War Memorial,-83.2391,42.48178
East Village Map - Victory Parade,-0.010893,51.547545
North Toltec Park Ramada,-111.603219,32.829954
Velkommen til sundhedssporet i Slagelse,11.33179,55.399299
稲荷社,139.737593,35.594127
漫湖公園中央入口,127.684019,26.199479
Boy with a dog statue,103.806564,1.438615
Den Lille Familie,9.52271,55.714167
Korean War Monument,129.362763,36.046656
霊雲寺 門,139.765819,35.705248
Tiburon Apartments Fountain,-96.805985,32.957283
Brunnen Kaemmererplatz,8.69872,53.862294
羽曳が丘地蔵,135.59398,34.54247
Historisk tun på Lyngheim,5.480642,60.182871
Parc Linéaire Rivière St-Charles,-71.28723,46.80914
Bear and Boy,-123.075137,49.249067
Canal Bridge,-1.489639,50.995101
대한교회,126.859479,37.522357
Pansdorf Infotafel,10.703765,53.981254
N08 Kikubashi Tower Building,139.788152,35.70058
North Lanarkshire Woodlands - Drumpellier Country Park,-4.056668,55.865638
グリーンタウン児童公園,131.531952,33.211529
南５丁目の公園,139.75885,35.96696
Adventure Fountain,-105.968668,39.606669
State Survey Mark 85788,151.024815,-33.925861
弁財天(市原市惣社),140.107974,35.494789
ヒトデのいるステンドグラス,136.900732,35.145359
千波湖の休憩所,140.457483,36.371958
1st Utility Box Art Cover,-93.167294,44.940208
Butterfly Atrium,-76.583717,36.732744
Elisabeth's Fountain,-123.226195,49.277845
あんたがたどこさのイス,135.494838,34.792526
Hartford Park Signage,-117.342053,34.737646
King Edward VII Postbox,0.804898,51.420421
Golfbaan t sybrook,6.933869,52.274171
Golden White Shrine,101.682575,3.123265
Dorfspielplatz,8.494068,48.798058
Welcome To Gledhow Valley Woods,-1.530647,53.834255
Zonta 100 Years,8.198221,44.053914
埋もれた爆弾,135.648607,34.656292
2 Zwanen,5.600918,52.325386
Maison Communal,5.463605,50.666731
狭小公園,139.666207,35.886536
Boulder Park,-104.729694,40.005587
ほたる生息地,139.533201,35.503186
Pileta Paseo Casas del Río Claro.,-72.401496,-37.034782
Beatrice Road GR Postbox,-0.721615,52.413268
らーめん八平,140.224831,35.347239
Fosse Fox-Countesthorpe Country Park,-1.150865,52.560165
Tiberio's Pizza,-82.639133,39.743841
Dragon Bowling,113.961134,22.374356
Royal Canadian Legion Ball Park,-99.922521,49.841895
信濃追分駅,138.559744,36.336179
天理教 廣島港分教會,132.444625,34.387465
Little Free Library #26665,-122.078334,37.387972
かわいい動物,139.708045,35.818719
Mizserfai Római Katolikus templom,19.908022,48.03313
小號指示牌,120.418617,23.456771
Isekai Sushi & Café,-82.542552,28.062821
St. Michael Catholic Church,-104.299183,39.0339
Marcus Mosiah Garvey Memorial,-72.704112,41.78826
Archway of Ching Chung Sin Yuen,113.974996,22.408763
Ehemaliger Steinbrunnen,8.646702,49.990442
Θεόδωρος Κολοκοτρώνης,23.82688,38.037663
浜寺公園町校区掲示板,135.443811,34.542297
Welcome to Your Anaheim City Park,-117.879203,33.843828
道標 蓮如上人御往生旧地西宗寺道,135.807568,34.986954
Historic Old Main Theater,-122.484459,48.737459
Welbourn Castle information board,-0.555732,53.077005
wood house,34.932094,32.309753
Dorfbrunnen,12.530924,49.266948
月の輪三丁目児童遊園地,135.94187,34.984274
Murale Lapointe,-73.562305,45.479245
Trippel i bagge,18.302923,57.636683
U District LINK Light Rail Station,-122.314201,47.659894
Escultura fuente de Benabarre,0.480866,42.106044
Kentwood Park Turtle,-117.327217,33.987061
化石すべりだい,139.353696,35.770406
Statue Am Salvator Kolleg,7.615436,51.931306
鳥居が出迎える店,139.781439,35.7111
Rest Area 10 - 34,-82.183935,39.24741
諏訪神社,139.476688,35.347992
광명 철산3동 우체국,126.870967,37.48113
Toronto Plaque,-79.434844,43.633846
Carpenders Park West,-0.386158,51.628517
Schwabach - Baumlehrpfad,11.032053,49.32172
蓼沼公民館,140.061582,39.376532
マンホール,135.514205,34.772545
豐樂公園-豐樂雕塑02,120.643689,24.13075
Cats and Dogs,-87.878663,43.089309
風の軌跡,134.826291,35.239318
Brebières-Calvaire,3.021914,50.334616
Historic Spruce Goose Hangar,-118.407073,33.97775
新町三丁目自治会情報掲示板,139.304358,35.779338
우리 인간의 마음이야기,126.886469,37.659638
新妻　實「MOUNTAINOUS」,139.520917,35.776809
あしがや公園,138.419379,35.0275
The Heart Breaker Mural,-118.303391,34.083396
Waterfoot Mosaic,-6.057867,55.061231
Lekplats med tokigt hus,16.244769,58.569876
光著上半身,121.262721,24.973696
藍色花朵變電箱,120.553194,23.928204
Crown Beach - Broadway St Access,-122.246946,37.752958
石碑,140.355021,35.524265
The Little Giant Spoon,-122.269901,37.809069
Sibinjanin Janko,20.416532,44.844291
"Monumento al ""Príncipe de las Letras Castellanas"" Rubén Darío.",-85.166165,12.219017
花環女孩,120.513144,23.869228
豊壤盤里,134.203439,34.275363
Zusammenlegung Schaalby 1974,9.626665,54.548835
Roadblock Snail,24.694478,59.400461
Centro Espírita Jesus de Nazaré,-54.815703,-22.252219
Tři Grácie,17.706358,50.091152
内谷五丁目集会所,139.643202,35.83255
宮の橋公衆便所,139.896057,36.559222
月浦大山祇神社,130.382028,32.189514
Templo de San Judas Tadeo,-100.467691,20.719558
High Point Park,-111.862466,40.609429
Willkommen in Heilshoop,10.528957,53.889798
村上団地3街区24棟前公園,140.121641,35.732909
편운 조병화 선생,127.264449,37.008619
Betonnen Bloemen,3.388954,50.771542
なかよしロード,139.693572,35.83017
神化児童公園,139.498272,35.636151
Beaver Faith United Methodist,-82.823167,39.03057
Varian Park,-122.063044,37.32663
Gloria Palace Escultura De Perro,-15.546471,27.772404
Mosaic Totem #1,-118.275462,33.834406
千里中央方位磁針,135.491435,34.808776
白河二丁目町会会館,139.802181,35.681697
滑り台,140.953412,38.272999
石塘と石塘堰,130.691646,32.790119
消火栓,135.508571,34.574465
彰化市田中公園石碑,120.607892,24.088694
Australia Garden Lookout,174.766857,-41.283771
Delnicky pomnik,15.203746,50.492414
蒙古屋敷跡,130.344813,33.309725
カトリック教会,139.697023,35.704315
벼타작,128.956711,35.099636
Fairview Park,145.029297,-37.829659
米沢市街地マップ,140.106605,37.910513
Richard Bulpitt Park,-122.640482,49.143114
広島大学内郵便局,132.712411,34.405431
德聖爺公金爐,120.210646,23.702209
Virginia Hilton Park Pavilion,-81.237312,33.978862
Ladybridge Community Centre,-2.477688,53.570326
Kunstvoller Rastplatz,7.194464,49.38953
Hommage a Louis Fürnberg,11.343774,50.971748
D51 365,143.117162,44.469129
장안쉼터놀이터,127.143458,37.370942
Farmwell Hunt Community Board,-77.486692,39.024608
滝の上のあずまや,139.548131,35.957077
武田神社の御神木,138.576629,35.686172
Sadowa/Kościuszki,20.042216,49.988686
Petanquebanen Kærgårdsvej,9.990409,56.056533
ずいずいずっころばし 岐阜県,137.315548,34.794796
JR 湯田村駅,133.371019,34.551933
鳥のタイルアート,139.815593,35.670852
"Falcon Fountain and gardens, Field Place",-0.407717,50.820735
North Cho Rock,135.14422,34.7556
Paddestoel,4.512429,52.06702
Lys Kunst,14.373832,67.280175
星のタイルマーク,139.813911,35.66441
Deer Park 10 Pin Bowling,-3.533892,55.912815
Schirmkinder,11.412814,53.630863
秋川ベテル教会,139.270796,35.7328
Heidefriedhof,9.933418,53.725272
10 Acre Park Swing Set #2,-95.729305,29.991142
京都市広報板(勧修寺西栗栖野町),135.80846,34.968517
花蝶 妹妹頭,121.529096,25.064284
Parc Raymond-Lefebvre,-73.27511,45.32223
Vereinshaus Graffiti,7.071502,50.712928
Plaza José Caveda y Nava,-5.435931,43.481603
高砂北公園,139.872234,35.749504
예향 목포 110주년 기념,126.368938,34.781061
산성에서...,127.540776,36.660222
Huy - Crucifix de Corroy,5.225205,50.509238
Luigi,-81.728264,30.186108
磯路中央公園,135.459498,34.666674
Gatetree Church Playground,-121.975519,37.820358
Naturerlebnis Naturfreundehaus,7.976373,53.409449
Hemp,-1.591549,54.972351
은혜사,128.613073,35.850743
街を彩るどうぶつたち,138.188346,36.645437
Our Lady of Fatima Hospital,-71.458692,41.855533
"Boldbane, Rudersdalsvej",12.490538,55.817967
飯高地域振興局川俣出張所,136.243427,34.421929
散策マップ,139.336501,35.464968
Attain at Harbor View picnic area,-76.428196,36.894233
Saint cyr sur loire Barre Suspension,0.667688,47.398064
Panther Statue,-80.583753,25.395384
Unicyclers United Art Sculpture,-74.614529,40.583116
Geo Erlebnisweg 4 - Schulwäldchen,11.887376,50.095279
Vils - en kilde til liv.,8.727634,56.763976
神社宮,120.551361,23.525035
Desoto Park,-80.602861,28.164677
Bagnolo S. Vito - Arco,10.87972,45.085888
1 Desert classic trail,-111.985536,33.362466
Rev Jamieson House,-2.879754,56.646123
水辺の遊歩道 うおざき,135.276672,34.708261
Speelveldje Breestraat,4.995956,52.806411
Bird Box,-121.981847,37.556935
To the Departed Knights of Columbus,-71.027118,42.275268
Pig Painting,139.74485,35.648796
Cond. Jardins dos Angelins,-47.80088,-15.893476
Pascack Community Center,-74.030361,41.111241
Hämeen Rykmentin Muistokivi,25.621829,60.967834
Nakenbadaren,12.926209,59.134435
都立小峰公園,139.231602,35.720885
Old State House Fountain,-92.272658,34.748719
Es ist vollbracht,9.241532,50.040924
Brooklyn Gazebo,-84.247914,42.10641
早瀬東公園,139.65075,35.804036
近藤勇と新撰組ゆかりの人,139.544898,35.652968
Furukollen lekeplass,11.15584,59.939838
Gazebo at Huntcrest,-84.06912,33.99874
敬礼両さん(Saluting Ryo-san),139.845423,35.767467
Overflowing Vase,-96.783757,32.794202
水の火炎,141.605001,42.6393
Clay Cross Map,-1.413065,53.167671
石灯籠,136.779895,35.305875
あん食パンの店,136.218736,36.074424
Pedra Fundamental,-46.780826,-22.710933
正一位権兵衛稲荷神社,140.205629,37.118656
Glenwood Park,-113.604585,53.535014
Rivercrest Basketball Court,-82.31722,27.834331
稲荷神社祠,139.58903,35.719189
White Marble Guardian Lion,-98.392846,29.51215
丘里公園の休憩所,139.756301,36.199321
Kungsmässan Fontän,12.074641,57.492585
Játszóvár,19.089163,47.541515
Island Time Map,-94.873356,29.240817
Panneau Région de Beauharnois-Salaberry,-74.074668,45.227022
大島4丁目公園,139.714567,35.524715
True Way Presbyterian Church,103.805444,1.293806
Metallmonster,7.016516,51.065177
Remlinger Kirche,10.676134,52.110411
Au Poète Wallon Émile Gérard,5.552811,50.647914
Cahors - Ancienne Chapelle,1.445095,44.431594
Parque Castilla,-74.13967,4.639213
La Fuga,-57.946887,-34.925945
南金田公園,135.503664,34.754028
合同句碑,139.548193,35.955225
นาคเขียว (Green Naka),101.141686,13.701806
Cherry Pie Park,-104.860161,39.755789
Mikołów - Krzyż Drewniany 2013r,18.908471,50.168946
御器所八幡神社,136.923437,35.145003
Brunnen am Becherbräu,11.552253,49.938717
Landwirtschaftliche Zugmaschine,10.332256,53.660288
大きなベンチ,140.153499,35.725585
アルプラザグランド,136.909177,36.969864
Repose,128.076011,36.763597
SuperTorta,-122.604593,45.356669
Klettergerüst,12.205097,51.814835
ボウリングのピン,135.636507,34.56575
梅野地区小さなお地蔵様,131.47626,32.026236
adagoio,127.399971,37.242678
Siedlungsspielplatz,13.704847,52.479794
Town's,139.431966,35.324412
YAMADA éclaire un coin,136.618558,34.98757
WFDD Trail Map,-95.74876,29.713095
白金の森,139.722391,35.637067
3羽のフクロウ,140.028581,36.652882
Blueberry Childrens Park,-121.984654,47.857908
広瀬川河畔緑地 東屋,139.071614,36.394578
乙女滝,138.270999,36.035934
教育記念像,141.151527,39.699511
Monumento Al Dr Orfila,4.262498,39.888152
桂林寺,139.174148,35.387619
悠游海龜,120.587606,23.862137
Ben Levy Path Exercise Trail,-74.911046,40.02494
湿生花園,139.742996,35.634263
田の神様,131.012341,31.408015
Honey Bee Canyon Loop Trail,-110.965288,32.457012
City Fun Equipment Box,-79.575654,43.642511
Peck Park Playground,-118.30754,33.749503
方位,136.238448,36.056792
Stadtwald Verden - Regenbeckenweg,9.24247,52.929823
The boom mic guy,-118.356299,34.193178
Tower Free Library,-119.800675,36.757582
Parque recreativo Wenceslao Labra,-99.099866,19.811032
熱田神社鳥居,135.563736,34.588784
耕地整理完成記念,139.044761,36.273053
Goodlettsville Men's Club Plaque,-86.713643,36.32224
